0.913400	0.837599	1.660276	0.389739	0.373741	0.171874
0.913500	0.837671	1.660864	0.389714	0.373735	0.171888
0.913600	0.837743	1.661452	0.389689	0.373730	0.171903
0.913700	0.837816	1.662042	0.389664	0.373724	0.171917
0.913800	0.837888	1.662631	0.389640	0.373719	0.171931
0.913900	0.837960	1.663221	0.389615	0.373713	0.171946
0.914001	0.838033	1.663813	0.389590	0.373708	0.171960
0.914101	0.838106	1.664405	0.389565	0.373702	0.171974
0.914201	0.838178	1.664998	0.389540	0.373697	0.171989
0.914301	0.838251	1.665590	0.389516	0.373691	0.172003
0.914401	0.838324	1.666184	0.389491	0.373686	0.172017
0.914501	0.838397	1.666779	0.389466	0.373680	0.172032
0.914601	0.838470	1.667374	0.389441	0.373674	0.172046
0.914701	0.838543	1.667970	0.389417	0.373669	0.172060
0.914801	0.838616	1.668566	0.389392	0.373663	0.172075
0.914901	0.838689	1.669164	0.389367	0.373658	0.172089
0.915001	0.838762	1.669761	0.389342	0.373652	0.172103
0.915101	0.838835	1.670360	0.389318	0.373647	0.172118
0.915201	0.838909	1.670959	0.389293	0.373641	0.172132
0.915301	0.838982	1.671558	0.389268	0.373636	0.172146
0.915401	0.839056	1.672159	0.389243	0.373630	0.172161
0.915501	0.839129	1.672760	0.389219	0.373625	0.172175
0.915601	0.839203	1.673362	0.389194	0.373619	0.172189
0.915701	0.839276	1.673965	0.389169	0.373614	0.172204
0.915801	0.839350	1.674568	0.389144	0.373608	0.172218
0.915901	0.839424	1.675172	0.389120	0.373602	0.172232
0.916001	0.839498	1.675776	0.389095	0.373597	0.172247
0.916101	0.839572	1.676381	0.389070	0.373591	0.172261
0.916201	0.839646	1.676987	0.389045	0.373586	0.172275
0.916301	0.839720	1.677594	0.389021	0.373580	0.172290
0.916401	0.839794	1.678202	0.388996	0.373575	0.172304
0.916501	0.839868	1.678809	0.388971	0.373569	0.172318
0.916601	0.839943	1.679418	0.388946	0.373563	0.172333
0.916701	0.840017	1.680027	0.388922	0.373558	0.172347
0.916801	0.840092	1.680638	0.388897	0.373552	0.172361
0.916901	0.840166	1.681249	0.388872	0.373547	0.172376
0.917001	0.840241	1.681860	0.388847	0.373541	0.172390
0.917101	0.840315	1.682472	0.388823	0.373535	0.172404
0.917201	0.840390	1.683085	0.388798	0.373530	0.172419
0.917301	0.840465	1.683699	0.388773	0.373524	0.172433
0.917401	0.840540	1.684314	0.388748	0.373519	0.172447
0.917501	0.840615	1.684928	0.388724	0.373513	0.172461
0.917601	0.840690	1.685544	0.388699	0.373507	0.172476
0.917701	0.840765	1.686160	0.388674	0.373502	0.172490
0.917801	0.840840	1.686777	0.388649	0.373496	0.172504
0.917901	0.840915	1.687395	0.388625	0.373491	0.172519
0.918001	0.840991	1.688014	0.388600	0.373485	0.172533
0.918101	0.841066	1.688633	0.388575	0.373479	0.172547
0.918201	0.841142	1.689254	0.388550	0.373474	0.172562
0.918301	0.841217	1.689875	0.388526	0.373468	0.172576
0.918401	0.841293	1.690496	0.388501	0.373462	0.172590
0.918501	0.841368	1.691118	0.388476	0.373457	0.172604
0.918601	0.841444	1.691741	0.388451	0.373451	0.172619
0.918701	0.841520	1.692364	0.388427	0.373446	0.172633
0.918801	0.841596	1.692988	0.388402	0.373440	0.172647
0.918901	0.841672	1.693614	0.388377	0.373434	0.172662
0.919001	0.841748	1.694239	0.388352	0.373429	0.172676
0.919101	0.841824	1.694867	0.388328	0.373423	0.172690
0.919201	0.841900	1.695494	0.388303	0.373417	0.172704
0.919301	0.841977	1.696122	0.388278	0.373412	0.172719
0.919401	0.842053	1.696751	0.388253	0.373406	0.172733
0.919501	0.842129	1.697380	0.388229	0.373400	0.172747
0.919601	0.842206	1.698011	0.388204	0.373395	0.172762
0.919701	0.842283	1.698643	0.388179	0.373389	0.172776
0.919801	0.842359	1.699274	0.388154	0.373383	0.172790
0.919901	0.842436	1.699907	0.388130	0.373378	0.172804
0.920002	0.842513	1.700540	0.388105	0.373372	0.172819
0.920102	0.842590	1.701175	0.388080	0.373366	0.172833
0.920202	0.842667	1.701810	0.388055	0.373361	0.172847
0.920302	0.842744	1.702445	0.388031	0.373355	0.172862
0.920402	0.842821	1.703081	0.388006	0.373349	0.172876
0.920502	0.842898	1.703718	0.387981	0.373344	0.172890
0.920602	0.842975	1.704357	0.387956	0.373338	0.172904
0.920702	0.843052	1.704995	0.387932	0.373332	0.172919
0.920802	0.843130	1.705634	0.387907	0.373326	0.172933
0.920902	0.843207	1.706275	0.387882	0.373321	0.172947
0.921002	0.843285	1.706916	0.387858	0.373315	0.172961
0.921102	0.843363	1.707558	0.387833	0.373309	0.172976
0.921202	0.843440	1.708201	0.387808	0.373304	0.172990
0.921302	0.843518	1.708844	0.387783	0.373298	0.173004
0.921402	0.843596	1.709488	0.387759	0.373292	0.173018
0.921502	0.843674	1.710133	0.387734	0.373286	0.173033
0.921602	0.843752	1.710779	0.387709	0.373281	0.173047
0.921702	0.843830	1.711425	0.387684	0.373275	0.173061
0.921802	0.843908	1.712073	0.387660	0.373269	0.173075
0.921902	0.843987	1.712721	0.387635	0.373264	0.173090
0.922002	0.844065	1.713370	0.387610	0.373258	0.173104
0.922102	0.844143	1.714020	0.387585	0.373252	0.173118
0.922202	0.844222	1.714671	0.387561	0.373246	0.173132
0.922302	0.844300	1.715322	0.387536	0.373241	0.173147
0.922402	0.844379	1.715975	0.387511	0.373235	0.173161
0.922502	0.844458	1.716628	0.387486	0.373229	0.173175
